feature,bin_future,p,N,freq,bin_past,p,N,freq,bin_present,p,N,freq
436,:),0.027470496682288948,0.34344593240612753,4511,216,! this,0.024623088369400727,0.501548118957012,4511,6,i go,0.020035486204917612,0.48515688640554516,4511,12
437,... but,0.027420186944385021,0.34344593240612753,4511,9,today's,0.02456639790222867,0.5037805710434315,4511,5,i'm just,0.020026507130572444,0.48515688640554516,4511,9
438,to go to,0.027409639030627812,0.34344593240612753,4511,12,the fuck,0.024530857738746359,0.5046339833417204,4511,9,earth,0.020022689011405449,0.48515688640554516,4511,5
439,time,0.02730830837185657,0.3464524327710803,4511,4314,ACHIEV,0.024502260859980571,0.5056807518542212,4511,825,its,0.020012753677326134,0.48515688640554516,4511,109
440,RP,0.027306686763069982,0.3464524327710803,4511,369,four,0.024398551718650189,0.5111324658636578,4511,6,:-(,0.020002234424312544,0.48515688640554516,4511,5
441,get in,0.027269664184810305,0.3477667519747077,4511,5,. r,0.024323423822659011,0.5130858071312587,4511,5,time for,0.020001984151132149,0.48515688640554516,4511,11
442,haircut,0.027176618739826817,0.350791059687863,4511,5,less,0.024290234887205765,0.5137029202980472,4511,5,has,0.019966901759274135,0.48633769218223233,4511,100
443,yummy,0.027074957434681846,0.35490686858534143,4511,5,to run,0.024225113445722982,0.5174572027294546,4511,5,i don't like,0.019926408454773802,0.4873970615516334,4511,9
444,need of,0.027019819613228958,0.35564610824461373,4511,5,", """,0.024132976614584255,0.5198072288562663,4511,5,new year,0.019836351100073795,0.4922779440248472,4511,7
445,minutes,0.027015354069784985,0.35564610824461373,4511,15,. like,0.024118238920017292,0.5198072288562663,4511,7,w,0.01982143270828814,0.4922779440248472,4511,16
446,at the,0.027014454247709676,0.35564610824461373,4511,40,run,0.024112769596606097,0.5198072288562663,4511,13,order,0.019800722663174557,0.49306244292406287,4511,6
447,wednesday,0.026926741687442336,0.3592958788474288,4511,8,i thought,0.024094831112234184,0.5198072288562663,4511,13,in life,0.019792023350903874,0.4931335116871351,4511,7
448,that is,0.026910843810190811,0.3592958788474288,4511,12,mistake,0.024009389466546471,0.5232295285685271,4511,5,the only,0.019734515382015302,0.4952172260340372,4511,13
449,going to bed,0.026868213804725847,0.3609512714047442,4511,12,most,0.023968324824216562,0.5232295285685271,4511,33,: s,0.01964999815565802,0.49892227581802845,4511,8
450,buy,0.02676309446443868,0.36434964146810583,4511,17,annoying,0.023965626891455549,0.5232295285685271,4511,11,because i,0.01962484367182107,0.49998031459735714,4511,12
451,put,0.026751693211493201,0.36434964146810583,4511,35,their,0.023875175093620294,0.5232295285685271,4511,34,to leave,0.01961710996237772,0.49999486917676167,4511,7
452,extra,0.026715975295813505,0.36540477742451644,4511,7,out to,0.023869904138405822,0.5232295285685271,4511,9,kids,0.019595470268767512,0.5006970165055041,4511,24
453,soon as i,0.026651947032755818,0.36761975531573704,4511,6,3,0.023842028679542368,0.5232295285685271,4511,57,best,0.019565479783123015,0.5008659643187791,4511,69
454,almost,0.02655066373064318,0.3705678281358528,4511,22,style,0.023834082164244815,0.5232295285685271,4511,6,stupid,0.019560978086468839,0.5008659643187791,4511,18
455,somebody,0.02653195696437468,0.3705678281358528,4511,9,ttag:PT2M,0.023816131500427599,0.5232295285685271,4511,3,?,0.019529384477585988,0.5011711768883543,4511,790
456,bed .,0.026522710010665893,0.3705678281358528,4511,7,ttag:T00:00,0.023816131500427318,0.5232295285685271,4511,3,i can,0.019522816947955084,0.5011711768883543,4511,50
457,for some,0.026231662488792981,0.3831624819485071,4511,8,ttag:T02:30,0.02381613150042584,0.5232295285685271,4511,3,fans,0.019446441056898751,0.5025724682823055,4511,5
458,100,0.026191200137320791,0.38478562401773625,4511,6,ttag:P3D,0.023816131500425664,0.5232295285685271,4511,3,scared,0.019424191580272417,0.5025724682823055,4511,8
459,let the,0.026126453214290375,0.38777729874506855,4511,8,past,0.023801750334125089,0.5232295285685271,4511,1469,sore,0.019394128119861669,0.5025724682823055,4511,6
460,end of,0.026114504475019173,0.3878105175776386,4511,6,with all,0.023789395651271271,0.5232295285685271,4511,8,dying,0.01938045999070637,0.5025724682823055,4511,10
461,) .,0.02608227620969273,0.3883476289738831,4511,6,all in,0.023784004265166001,0.5232295285685271,4511,6,john,0.019362300086607664,0.5025724682823055,4511,6
462,want to,0.026029573572272709,0.3900412402462704,4511,65,boys,0.023739175183082301,0.5254478079781134,4511,10,i see,0.019310216789842703,0.5025724682823055,4511,18
463,wanna see,0.026007093820789532,0.39067219393981106,4511,6,much better,0.023728477838055446,0.5254478079781134,4511,6,i can't believe,0.019294455804192558,0.5025724682823055,4511,5
464,finish,0.02591525735345623,0.39459152966581235,4511,14,fun !,0.02356478923544595,0.5331900513719139,4511,6,omg i,0.019258081578966808,0.5025724682823055,4511,6
465,ttag:PT20M,0.025807159527223393,0.39656996563396707,4511,3,. lol,0.02355165992251624,0.5331900513719139,4511,17,for all,0.019210009956913909,0.5025724682823055,4511,7
466,ttag:EASTER,0.025807159527222758,0.39656996563396707,4511,3,bless,0.023411502666216742,0.5381768545777286,4511,8,do is,0.019197727951888725,0.5025724682823055,4511,6
467,ttag:P5Y,0.025807159527222515,0.39656996563396707,4511,3,with your,0.023221297058963572,0.5486353402525149,4511,9,niggas,0.01913487537142031,0.5033133533989305,4511,8
468,ttag:XXXX-WXX-3,0.02580715952722237,0.39656996563396707,4511,3,alot,0.02320535982079194,0.5486406139499534,4511,9,", we",0.019017536747897638,0.5089426047222618,4511,13
469,this time,0.025797729463072096,0.39656996563396707,4511,8,:|,0.023138331287067451,0.551314715339509,4511,7,wants to,0.019011565586783595,0.5089426047222618,4511,28
470,season,0.025700081600954286,0.4004768921248866,4511,16,the third,0.02310914195912241,0.5517576749982994,4511,5,the best,0.018970068189206123,0.5104634848044582,4511,40
471,me up,0.025678233014893588,0.40109042300765385,4511,14,game,0.023064634206495127,0.5541823368377637,4511,54,", have",0.018964491688711602,0.5104634848044582,4511,5
472,iphone 5,0.025626928461397195,0.40234217042851544,4511,6,? !,0.02304592490542753,0.554709527931043,4511,53,to let,0.01893352376846406,0.5112546148307759,4511,6
473,hope it,0.025612528540397247,0.40234217042851544,4511,7,lol .,0.023012984877849394,0.5553589087879232,4511,18,it !,0.018929641098145468,0.5112546148307759,4511,20
474,is about,0.025505038975783326,0.40723468352157505,4511,8,when someone,0.022989982847983786,0.555434452074004,4511,5,forget,0.018884146302826543,0.5124360227928977,4511,10
475,train,0.025488172959903004,0.4075696080343109,4511,5,jus,0.022879167056132698,0.5594624751872643,4511,8,level,0.018883641422415515,0.5124360227928977,4511,9
476,ttag:TMO,0.025435723643951941,0.40933061996084447,4511,23,me on,0.022863802579453557,0.5594624751872643,4511,8,you'll,0.018837341444384904,0.5129058472175578,4511,7
477,evening,0.025289193128731582,0.4153181762904003,4511,5,plus,0.022855195493477441,0.5594624751872643,4511,5,face,0.018824304396179721,0.5132573187539461,4511,20
478,4th,0.025252183375038414,0.4168480357374231,4511,7,and i,0.0226762031729675,0.5676800110499123,4511,58,l,0.018771848696095845,0.5152299515022548,4511,11
479,! its,0.025227033502412816,0.4176812521751721,4511,5,hug,0.022637142153644176,0.568006699170697,4511,9,to your,0.018750962425797667,0.5152299515022548,4511,7
480,night in,0.025204658585231434,0.4183520079358694,4511,6,by the,0.022636698230375056,0.568006699170697,4511,8,and im,0.018748444816085227,0.5152299515022548,4511,5
481,link,0.025116165329235652,0.4222375915529709,4511,5,off the,0.022624779185729652,0.568006699170697,4511,8,to write,0.018655887619011494,0.5190796060152261,4511,5
482,! ! i,0.025092480216222107,0.4222375915529709,4511,23,you and,0.022613696846725477,0.568006699170697,4511,8,hurt,0.018621980629058257,0.5206956670958592,4511,11
483,time and,0.025079199293971285,0.4222375915529709,4511,5,LS,0.022603766820664183,0.568006699170697,4511,117,la,0.01859102065824084,0.5208561677062565,4511,5
484,-RRB-,0.025073194917911133,0.4222375915529709,4511,380,now i'm,0.022570869659884921,0.5687755341302942,4511,5,? http://t.co,0.018590729163916495,0.5208561677062565,4511,5
485,well .,0.024889607461285275,0.42995041840392134,4511,5,is now,0.022464966636862344,0.5717046947371687,4511,5,ANX,0.018580816206703311,0.5210237988171112,4511,156
486,give,0.024751748431383447,0.43498883723995196,4511,55,it ! !,0.022395949763155076,0.5717046947371687,4511,7,just me,0.018534457679115317,0.5233974678128294,4511,5
487,the end,0.024728550735917589,0.43573682776090583,4511,6,! =),0.02239406953051663,0.5717046947371687,4511,8,", like",0.018448262455831553,0.526337655378169,4511,6
488,10,0.024638843299694443,0.4392168407087383,4511,23,a really,0.022374798723396028,0.5717046947371687,4511,7,again .,0.018422577676627649,0.5268896155110597,4511,15
489,get out,0.024561414157605894,0.44263157933654823,4511,8,on a,0.022280645976202433,0.5754197041861706,4511,28,heart,0.018356166288212992,0.5291438410062216,4511,22
490,do for,0.024513804320864124,0.443724724595282,4511,5,one of my,0.022219715357216556,0.5766680428883928,4511,5,the shit,0.018332144776033003,0.5291438410062216,4511,7
491,so i,0.024487595622766069,0.443724724595282,4511,21,s .,0.022140077306862828,0.5818180608744898,4511,6,i .,0.018330859615586507,0.5291438410062216,4511,6
492,nights,0.024407622325698347,0.4456217859935446,4511,5,in a,0.022031292648427108,0.5884899619830362,4511,42,happy new,0.018328782226831566,0.5291438410062216,4511,6
493,post,0.02439661020201284,0.4456217859935446,4511,11,months,0.022018710260230143,0.5884899619830362,4511,9,so hard,0.018327110185748032,0.5291438410062216,4511,7
494,14,0.024394174458706949,0.4456217859935446,4511,5,other,0.021954679268812786,0.5902407001909382,4511,31,my ass,0.018317303282988254,0.5291438410062216,4511,5
495,", &",0.024352277674002838,0.44642638247589983,4511,5,okay,0.021937220245142358,0.5902407001909382,4511,21,nyc,0.018311767305957353,0.5291438410062216,4511,5
496,just a,0.024075954185594876,0.4590457263233387,4511,15,time i,0.021828991179420772,0.5920646159141244,4511,11,for them,0.018223064568399481,0.5307786200986092,4511,5
497,on the,0.024064501133901073,0.4590457263233387,4511,81,all my,0.021802159087092161,0.5925264048438192,4511,22,taco,0.018219534408042585,0.5307786200986092,4511,6
498,so i'm,0.024047655222260291,0.4590457263233387,4511,7,! lol,0.021767074234869559,0.5942622752471569,4511,18,? http://t.co /,0.018205438098581772,0.5308821793421507,4511,5
499,football,0.024037217088853896,0.4590457263233387,4511,12,. he,0.021745678143163073,0.5942622752471569,4511,12,seeing,0.01810919390284452,0.533313685668782,4511,14
500,new,0.024013907233778217,0.4590457263233387,4511,127,i had,0.021689059472304678,0.5949074833297932,4511,23,come on,0.018094197024807919,0.5337994255851191,4511,7
501,go on,0.023986712892181784,0.4597012487320803,4511,6,open,0.021674985526005306,0.5949074833297932,4511,14,happy new year,0.018058231079339005,0.5347516884011898,4511,6
502,week of,0.023890432274974574,0.46443620508174444,4511,6,! ...,0.021674008890965751,0.5949074833297932,4511,14,ain't,0.018053979218801173,0.5347516884011898,4511,13
503,blood,0.023872956165466745,0.46487304025983134,4511,7,worse,0.0216464427196017,0.5949074833297932,4511,5,about that,0.018050504152201059,0.5347516884011898,4511,6
504,to join,0.023803668063113553,0.46725798582920897,4511,5,ttag:PAST_REF,0.021639945869056574,0.5949074833297932,4511,29,! love,0.018029319300103364,0.5351705565267082,4511,5
505,16,0.023777873914910461,0.46749975866928933,4511,5,so far,0.021590898559968031,0.5970003044206748,4511,8,like me,0.018020291366816661,0.5351705565267082,4511,6
506,do !,0.023765767359796814,0.46749975866928933,4511,7,that one,0.021548403082953062,0.5976101866593524,4511,5,your mind,0.018008513677069009,0.5351705565267082,4511,5
507,! !,0.023621739634818766,0.47023968362276497,4511,1840,sam,0.021542599679803126,0.5976101866593524,4511,5,is not,0.01800227429853252,0.5351705565267082,4511,12
508,shut,0.023611984858278694,0.47023968362276497,4511,9,to everyone,0.021539996748763435,0.5976101866593524,4511,7,save,0.017997589438598909,0.5351705565267082,4511,5
509,! ! ?,0.023596812301216255,0.47023968362276497,4511,7,hard to,0.021520328684236621,0.5982727055453543,4511,6,lie,0.017991614421350291,0.5351705565267082,4511,8
510,6,0.023573536160555724,0.4705897546107219,4511,23,shorts,0.02150203130796767,0.5982727055453543,4511,7,ugh,0.017969424052310536,0.5354311307739845,4511,15
511,... it's,0.023560229095385927,0.4707772668593626,4511,8,that it,0.021450130535251084,0.5995751668003235,4511,5,peace,0.017958798827684443,0.5356535121259132,4511,10
512,bit,0.023477271371935345,0.47342575116273433,4511,21,on facebook,0.021371243670518986,0.6033528281869165,4511,7,this,0.017924550429867549,0.5373158998319305,4511,307
513,before,0.023411866062829304,0.47496991541579087,4511,32,the last,0.021333162618382934,0.6040713655268547,4511,10,my bed,0.017913704750521748,0.5375522362506325,4511,6
514,and see,0.023374766759479564,0.47668383099820155,4511,6,seems,0.021279630777328862,0.6056756496700215,4511,8,beautiful,0.017804816087151981,0.5424762433356373,4511,25
515,back on,0.023244538268885923,0.48304048278575445,4511,7,my son,0.021253788994923726,0.6056756496700215,4511,5,ttag:FATHERS_DAY,0.017781372151493911,0.5426640610073904,4511,4
516,me ?,0.023227464276169583,0.48304048278575445,4511,19,put on,0.021186970088432098,0.607201126218956,4511,5,. i love,0.017767903069919481,0.5430316356785384,4511,12
517,to make,0.023200046796346518,0.48304048278575445,4511,13,made me,0.021152978396741545,0.6085364173437727,4511,6,man,0.017679723221697714,0.5454897127347629,4511,56
518,think they,0.023154831696727669,0.48304048278575445,4511,5,all of the,0.021133502876894673,0.6089398215690189,4511,5,waiting,0.017659972313157853,0.5462770364421581,4511,12
519,into,0.023135789062678155,0.48304048278575445,4511,37,kill,0.021087673399735947,0.6106383693551176,4511,6,at work,0.017633800606357806,0.5466725242547595,4511,8
520,to play,0.023122585795534667,0.48304048278575445,4511,12,about you,0.021061344082618793,0.6109625386181629,4511,8,all,0.017630882362946791,0.5466725242547595,4511,257
521,it will,0.023090385984622118,0.48446180631699254,4511,9,except,0.021035106368035038,0.6114771387323741,4511,8,how much,0.017629877699396081,0.5466725242547595,4511,14
522,to drink,0.023068018214654647,0.48450559873113647,4511,5,his,0.020985548030603134,0.6114771387323741,4511,51,nice to,0.017558193773953467,0.5491515032593384,4511,5
523,ones,0.023037608265910215,0.48450559873113647,4511,10,first day of,0.020938260309373478,0.6114771387323741,4511,5,? rt,0.017548109228303518,0.5491515032593384,4511,5
524,a new,0.023025443170736754,0.48450559873113647,4511,24,bad,0.020892906170273295,0.6114771387323741,4511,34,ur,0.017543986043865922,0.5491515032593384,4511,25
525,support,0.023019004618389179,0.48450559873113647,4511,5,swear,0.020884001158192955,0.6114771387323741,4511,432,ma,0.017502201059931513,0.5513013191654094,4511,10
526,sat,0.022977743677503618,0.48651666336633087,4511,8,visit,0.020881150655619445,0.6114771387323741,4511,9,cannot,0.017488152359521593,0.5517416672275718,4511,15
527,be over,0.022912221004299797,0.488803071846068,4511,6,frank,0.020866314522430547,0.6114771387323741,4511,5,you do,0.017442594059069061,0.5531753255240792,4511,6
528,pics,0.02288832294494306,0.48914659152276097,4511,7,laptop,0.02081445760796299,0.6114771387323741,4511,10,obama,0.017429686370816808,0.5531753255240792,4511,6
529,be the,0.022880990533644188,0.48914659152276097,4511,11,police,0.020787535844967051,0.6114771387323741,4511,11,account,0.017369314726375033,0.5545671447865366,4511,5
530,! ! :d,0.022720715456356025,0.49669984230577285,4511,11,the problem,0.020765203958981737,0.6114771387323741,4511,5,hold,0.017366520586861993,0.5545671447865366,4511,7
